gene_name	uniprot	protein_length	region_1	region_2	region_1_len	region_2_len	pdb	pdb_length	resolution	model	chain	label_offset	pdb residues in region_1	pdb residues in region_2	percent_region_1	percent_region_2
CHEK1	O14757	476	391-476	9-265	86	257	4fsm	460	2.3	0	A	-1	0	244	0.0	94.94163424124513
CHEK1	O14757	476	391-476	9-265	86	257	4fsn	463	2.1	0	A	-3	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	4fsq	383	2.4	0	A	-1	0	242	0.0	94.16342412451361
CHEK1	O14757	476	391-476	9-265	86	257	4fsr	405	2.5	0	A	-1	0	248	0.0	96.49805447470817
CHEK1	O14757	476	391-476	9-265	86	257	4fst	486	1.9	0	A	-1	0	242	0.0	94.16342412451361
CHEK1	O14757	476	391-476	9-265	86	257	4fsu	429	2.1	0	A	-1	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	4fsw	445	2.3	0	A	-1	0	244	0.0	94.94163424124513
CHEK1	O14757	476	391-476	9-265	86	257	4fsy	438	2.3	0	A	-1	0	246	0.0	95.71984435797665
CHEK1	O14757	476	391-476	9-265	86	257	4fsz	470	2.3	0	A	-1	0	247	0.0	96.10894941634241
CHEK1	O14757	476	391-476	9-265	86	257	4ft0	353	2.3	0	A	-1	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	4ft3	465	2.5	0	A	-1	0	248	0.0	96.49805447470817
CHEK1	O14757	476	391-476	9-265	86	257	4ft5	353	2.4	0	A	-1	0	244	0.0	94.94163424124513
CHEK1	O14757	476	391-476	9-265	86	257	4ft7	471	2.2	0	A	-1	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	4ft9	494	2.2	0	A	-1	0	248	0.0	96.49805447470817
CHEK1	O14757	476	391-476	9-265	86	257	4fta	421	2.4	0	A	-1	0	243	0.0	94.55252918287937
CHEK1	O14757	476	391-476	9-265	86	257	4ftc	456	2.0	0	A	-1	0	244	0.0	94.94163424124513
CHEK1	O14757	476	391-476	9-265	86	257	4fti	428	2.2	0	A	-1	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	4ftj	401	2.2	0	A	-1	0	246	0.0	95.71984435797665
CHEK1	O14757	476	391-476	9-265	86	257	4ftk	390	2.3	0	A	-1	0	242	0.0	94.16342412451361
CHEK1	O14757	476	391-476	9-265	86	257	4ftl	388	2.5	0	A	-1	0	242	0.0	94.16342412451361
CHEK1	O14757	476	391-476	9-265	86	257	4ftm	440	1.9	0	A	-1	0	242	0.0	94.16342412451361
CHEK1	O14757	476	391-476	9-265	86	257	4ftn	412	2.02	0	A	-1	0	241	0.0	93.77431906614785
CHEK1	O14757	476	391-476	9-265	86	257	4fto	402	2.1	0	A	-1	0	240	0.0	93.3852140077821
CHEK1	O14757	476	391-476	9-265	86	257	4ftq	400	2.0	0	A	-1	0	243	0.0	94.55252918287937
CHEK1	O14757	476	391-476	9-265	86	257	4ftr	384	2.25	0	A	-1	0	246	0.0	95.71984435797665
CHEK1	O14757	476	391-476	9-265	86	257	4ftt	408	2.3	0	A	-1	0	245	0.0	95.3307392996109
CHEK1	O14757	476	391-476	9-265	86	257	4ftu	414	2.1	0	A	-1	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	4gh2	487	2.03	0	A	-1	0	245	0.0	95.3307392996109
CHEK1	O14757	476	391-476	9-265	86	257	4hyh	397	1.7	0	A	0	0	251	0.0	97.66536964980544
CHEK1	O14757	476	391-476	9-265	86	257	4hyi	553	1.399	0	A	0	0	254	0.0	98.83268482490273
CHEK1	O14757	476	391-476	9-265	86	257	4jik	426	1.9	0	A	-1	0	244	0.0	94.94163424124513
CHEK1	O14757	476	391-476	9-265	86	257	4qye	432	2.05	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	4qyf	464	2.15	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	4qyg	474	1.75	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	4qyh	361	1.9	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	4rvk	349	1.85	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	4rvl	408	1.85	0	A	0	0	244	0.0	94.94163424124513
CHEK1	O14757	476	391-476	9-265	86	257	4rvm	413	1.86	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	5dls	368	2.15	0	A	0	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	5f4n	579	1.91	0	A	0	0	248	0.0	96.49805447470817
CHEK1	O14757	476	391-476	9-265	86	257	5oop	484	1.7	0	A	0	0	251	0.0	97.66536964980544
CHEK1	O14757	476	391-476	9-265	86	257	5oor	521	1.9	0	A	0	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	5oot	387	2.1	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	5op2	465	1.9	0	A	0	0	252	0.0	98.0544747081712
CHEK1	O14757	476	391-476	9-265	86	257	5op4	429	2.0	0	A	0	0	248	0.0	96.49805447470817
CHEK1	O14757	476	391-476	9-265	86	257	5op5	480	1.9	0	A	0	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	5op7	461	1.8	0	A	0	0	251	0.0	97.66536964980544
CHEK1	O14757	476	391-476	9-265	86	257	5opb	500	1.55	0	A	0	0	252	0.0	98.0544747081712
CHEK1	O14757	476	391-476	9-265	86	257	5opr	412	1.95	0	A	0	0	248	0.0	96.49805447470817
CHEK1	O14757	476	391-476	9-265	86	257	5ops	397	2.0	0	A	0	0	247	0.0	96.10894941634241
CHEK1	O14757	476	391-476	9-265	86	257	5opu	499	1.55	0	A	0	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	5opv	464	1.9	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	5oq5	554	1.4	0	A	0	0	254	0.0	98.83268482490273
CHEK1	O14757	476	391-476	9-265	86	257	5oq6	424	1.95	0	A	0	0	248	0.0	96.49805447470817
CHEK1	O14757	476	391-476	9-265	86	257	5oq7	351	2.1	0	A	0	0	252	0.0	98.0544747081712
CHEK1	O14757	476	391-476	9-265	86	257	5oq8	408	2.0	0	A	0	0	251	0.0	97.66536964980544
CHEK1	O14757	476	391-476	9-265	86	257	6fc8	655	1.61	0	A	0	0	257	0.0	100.0
CHEK1	O14757	476	391-476	9-265	86	257	6fcf	576	1.85	0	A	0	0	247	0.0	96.10894941634241
CHEK1	O14757	476	391-476	9-265	86	257	6fck	602	1.9	0	A	0	0	257	0.0	100.0
CHEK1	O14757	476	391-476	9-265	86	257	7akm	500	1.93	0	A	3	0	257	0.0	100.0
CHEK1	O14757	476	391-476	9-265	86	257	7ako	473	1.8	0	A	3	0	257	0.0	100.0
CHEK1	O14757	476	391-476	9-265	86	257	7bjd	465	2.0	0	A	0	0	252	0.0	98.0544747081712
CHEK1	O14757	476	391-476	9-265	86	257	7bje	469	1.8	0	A	0	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	7bjh	475	1.8	0	A	0	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	7bjj	461	1.8	0	A	0	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	7bjm	361	2.3	0	A	0	0	247	0.0	96.10894941634241
CHEK1	O14757	476	391-476	9-265	86	257	7bjo	396	2.3	0	A	0	0	247	0.0	96.10894941634241
CHEK1	O14757	476	391-476	9-265	86	257	7bjr	428	1.9	0	A	0	0	248	0.0	96.49805447470817
CHEK1	O14757	476	391-476	9-265	86	257	7bjx	342	2.4	0	A	0	0	249	0.0	96.88715953307393
CHEK1	O14757	476	391-476	9-265	86	257	7bk1	465	2.0	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	7bk2	468	2.0	0	A	0	0	251	0.0	97.66536964980544
CHEK1	O14757	476	391-476	9-265	86	257	7bk3	467	2.0	0	A	0	0	251	0.0	97.66536964980544
CHEK1	O14757	476	391-476	9-265	86	257	7bkn	311	2.74	0	A	0	0	251	0.0	97.66536964980544
CHEK1	O14757	476	391-476	9-265	86	257	7bko	472	2.3	0	A	0	0	251	0.0	97.66536964980544
CHEK1	O14757	476	391-476	9-265	86	257	7mck	458	1.65	0	A	0	0	252	0.0	98.0544747081712
CHEK1	O14757	476	391-476	9-265	86	257	7suf	502	1.48	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	7sug	502	1.48	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	7suh	359	2.46	0	A	0	0	251	0.0	97.66536964980544
CHEK1	O14757	476	391-476	9-265	86	257	7sui	362	2.119	0	A	0	0	251	0.0	97.66536964980544
CHEK1	O14757	476	391-476	9-265	86	257	7suj	324	2.299	0	A	0	0	250	0.0	97.27626459143968
CHEK1	O14757	476	391-476	9-265	86	257	8e80	495	1.49	0	A	0	0	251	0.0	97.66536964980544
CHEK1	O14757	476	391-476	9-265	86	257	8e81	477	1.62	0	A	0	0	249	0.0	96.88715953307393
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	2ptk	697	2.35	0	A	-79	119	67	100.0	89.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	4hvw	123	0.98	0	A	-80	0	61	0.0	81.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	4omo	145	1.04	0	A	-80	0	61	0.0	81.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	4rtx	141	1.32	0	A	-80	0	61	0.0	81.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	4rtz	118	0.979	0	A	-80	0	61	0.0	81.33333333333333
SRC	P00523	533	148-245,246-266	81-142,521-533	119	75	7a3c	91	1.8	0	A	-80	0	61	0.0	81.33333333333333
JAK2	O60674	1132	758-807	849-1124	50	276	2b7a	484	2.0	0	A	-839	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	2w1i	357	2.6	0	A	-806	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	2xa4	407	2.04	0	A	-834	0	264	0.0	95.65217391304348
JAK2	O60674	1132	758-807	849-1124	50	276	3e62	533	1.922	0	A	-838	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	3e63	560	1.9	0	A	-838	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	3e64	632	1.8	0	A	-838	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	3fup	353	2.4	0	A	-839	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	3io7	321	2.6	0	A	-819	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	3iok	366	2.1	0	A	-819	0	272	0.0	98.55072463768117
JAK2	O60674	1132	758-807	849-1124	50	276	3jy9	462	2.1	0	A	-819	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	3kck	386	2.2	0	A	-819	0	272	0.0	98.55072463768117
JAK2	O60674	1132	758-807	849-1124	50	276	3krr	485	1.8	0	A	-837	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	3lpb	448	2.0	0	A	-837	0	264	0.0	95.65217391304348
JAK2	O60674	1132	758-807	849-1124	50	276	3q32	336	2.5	0	A	-837	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	3rvg	295	2.498	0	A	-833	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	3tjc	416	2.4	0	A	-834	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	3tjd	313	2.9	0	A	-834	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	3ugc	551	1.34	0	A	-837	0	263	0.0	95.28985507246377
JAK2	O60674	1132	758-807	849-1124	50	276	3zmm	331	2.51	0	A	-834	0	262	0.0	94.92753623188406
JAK2	O60674	1132	758-807	849-1124	50	276	4aqc	520	1.9	0	A	-831	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4bbe	311	1.9	0	A	-836	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	4bbf	407	2.0	0	A	-836	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	4c61	339	2.45	0	A	-834	0	261	0.0	94.56521739130434
JAK2	O60674	1132	758-807	849-1124	50	276	4c62	322	2.75	0	A	-834	0	262	0.0	94.92753623188406
JAK2	O60674	1132	758-807	849-1124	50	276	4d0w	449	1.77	0	A	-834	0	273	0.0	98.91304347826086
JAK2	O60674	1132	758-807	849-1124	50	276	4d0x	520	1.82	0	A	-834	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4d1s	435	1.66	0	A	-834	0	267	0.0	96.73913043478261
JAK2	O60674	1132	758-807	849-1124	50	276	4e4m	413	2.25	0	A	-830	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4e6d	449	2.22	0	A	-834	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	4e6q	386	1.948	0	A	-834	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4f08	291	2.82	0	A	-830	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4f09	382	2.4	0	A	-830	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4gfm	433	2.3	0	A	-830	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4gmy	491	2.403	0	A	-830	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4hge	374	2.3	0	A	-832	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	4iva	572	1.5	0	A	-832	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4ji9	340	2.4	0	A	-832	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	4jia	466	1.85	0	A	-832	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4p7e	422	2.4	0	A	-839	0	267	0.0	96.73913043478261
JAK2	O60674	1132	758-807	849-1124	50	276	4ytc	378	2.16	0	A	-836	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	4ytf	454	1.78	0	A	-836	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	4yth	422	2.04	0	A	-836	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	4yti	324	2.52	0	A	-836	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	4zim	422	2.65	0	A	-817	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	5aep	444	1.95	0	A	-834	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	5cf4	430	2.38	0	A	-817	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	5cf5	408	2.45	0	A	-817	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	5cf6	391	2.5	0	A	-817	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	5cf8	533	1.8	0	A	-837	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	5hez	327	2.66	0	A	-830	0	272	0.0	98.55072463768117
JAK2	O60674	1132	758-807	849-1124	50	276	5l3a	336	1.98	0	A	-837	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	5tq3	311	2.69	0	A	-828	0	268	0.0	97.10144927536231
JAK2	O60674	1132	758-807	849-1124	50	276	5tq4	402	2.3	0	A	-834	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	5tq5	326	2.3	0	A	-834	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	5tq6	386	2.06	0	A	-828	0	260	0.0	94.20289855072464
JAK2	O60674	1132	758-807	849-1124	50	276	5tq7	381	2.1	0	A	-828	0	259	0.0	93.84057971014492
JAK2	O60674	1132	758-807	849-1124	50	276	5tq8	526	1.59	0	A	-834	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	5usy	608	2.0	0	A	-816	0	272	0.0	98.55072463768117
JAK2	O60674	1132	758-807	849-1124	50	276	5wev	435	1.854	0	A	-813	0	271	0.0	98.18840579710145
JAK2	O60674	1132	758-807	849-1124	50	276	6aaj	306	2.37	0	A	-833	0	269	0.0	97.46376811594203
JAK2	O60674	1132	758-807	849-1124	50	276	6bbv	462	1.8	0	A	-834	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	6drw	412	2.303	0	A	-816	0	270	0.0	97.82608695652173
JAK2	O60674	1132	758-807	849-1124	50	276	6tpd	410	1.99	0	A	-841	0	276	0.0	100.0
JAK2	O60674	1132	758-807	849-1124	50	276	6vgl	497	1.9	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vn8	448	1.9	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnb	382	2.19	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnc	316	2.3	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vne	307	2.32	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnf	373	2.06	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vng	335	2.5	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnh	318	2.4	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vni	385	2.1	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnj	442	1.9	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnk	431	2.0	0	A	-824	0	274	0.0	99.27536231884058
JAK2	O60674	1132	758-807	849-1124	50	276	6vnl	364	2.4	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vnm	389	2.2	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vs3	464	2.0	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6vsn	412	2.5	0	A	-824	0	275	0.0	99.63768115942028
JAK2	O60674	1132	758-807	849-1124	50	276	6wtn	384	1.83	0	A	-833	0	268	0.0	97.10144927536231
