uniprot	region_1	region_2	region_1_len	region_2_len	pdb	pdb_length	resolution	model	chain	label_offset	pdb residues in region_1	pdb residues in region_2	percent_region_1	percent_region_2	gt_fn	af_filename
P18031	353-387	2-277	35	276	1jf7	281	2.2	0	A	0	0	276	0.0	100.0	1jf7.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1kak	297	2.5	0	A	0	0	276	0.0	100.0	1kak.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1kav	297	2.35	0	A	0	0	276	0.0	100.0	1kav.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1l8g	295	2.5	0	A	0	0	274	0.0	99.27536231884058	1l8g.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1lqf	283	2.5	0	A	12	0	276	0.0	100.0	1lqf.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1nl9	283	2.4	0	A	0	0	276	0.0	100.0	1nl9.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1nny	283	2.4	0	A	0	0	276	0.0	100.0	1nny.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1no6	283	2.4	0	A	0	0	276	0.0	100.0	1no6.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1nwe	293	3.1	0	A	0	0	273	0.0	98.91304347826086	1nwe.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1nwl	280	2.4	0	A	0	0	273	0.0	98.91304347826086	1nwl.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1nz7	283	2.4	0	A	0	0	276	0.0	100.0	1nz7.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1oes	282	2.2	0	A	0	0	276	0.0	100.0	1oes.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1oet	280	2.3	0	A	0	0	275	0.0	99.63768115942028	1oet.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1oeu	280	2.5	0	A	0	0	275	0.0	99.63768115942028	1oeu.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1oev	280	2.2	0	A	0	0	275	0.0	99.63768115942028	1oev.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1ony	283	2.15	0	A	0	0	276	0.0	100.0	1ony.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1onz	283	2.4	0	A	0	0	276	0.0	100.0	1onz.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1pa1	297	1.6	0	A	12	0	275	0.0	99.63768115942028	1pa1.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1ph0	283	2.2	0	A	0	0	276	0.0	100.0	1ph0.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1ptt	295	2.9	0	A	0	0	274	0.0	99.27536231884058	1ptt.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1ptu	295	2.6	0	A	0	0	274	0.0	99.27536231884058	1ptu.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1ptv	294	2.3	0	A	0	0	273	0.0	98.91304347826086	1ptv.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1pty	297	1.85	0	A	0	0	275	0.0	99.63768115942028	1pty.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1pxh	297	2.15	0	A	0	0	276	0.0	100.0	1pxh.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1pyn	283	2.2	0	A	0	0	276	0.0	100.0	1pyn.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1q1m	299	2.6	0	A	0	0	276	0.0	100.0	1q1m.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1q6j	285	2.2	0	A	12	0	276	0.0	100.0	1q6j.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1q6m	285	2.2	0	A	12	0	276	0.0	100.0	1q6m.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1q6n	285	2.1	0	A	12	0	276	0.0	100.0	1q6n.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1q6p	283	2.3	0	A	12	0	276	0.0	100.0	1q6p.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1q6s	285	2.2	0	A	12	0	276	0.0	100.0	1q6s.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1q6t	285	2.3	0	A	12	0	276	0.0	100.0	1q6t.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1qxk	283	2.3	0	A	0	0	276	0.0	100.0	1qxk.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1sug	298	1.95	0	A	0	0	276	0.0	100.0	1sug.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1t48	292	2.2	0	A	0	0	276	0.0	100.0	1t48.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1t49	282	1.9	0	A	0	0	276	0.0	100.0	1t49.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1t4j	282	2.7	0	A	0	0	276	0.0	100.0	1t4j.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1wax	298	2.2	0	A	0	0	276	0.0	100.0	1wax.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	1xbo	299	2.5	0	A	0	0	276	0.0	100.0	1xbo.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2azr	297	2.0	0	A	0	0	276	0.0	100.0	2azr.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2b07	297	2.1	0	A	0	0	276	0.0	100.0	2b07.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2b4s	288	2.3	0	A	0	0	273	0.0	98.91304347826086	2b4s.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2bgd	295	2.4	0	A	0	0	273	0.0	98.91304347826086	2bgd.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2bge	298	1.8	0	A	0	0	276	0.0	100.0	2bge.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2cm2	282	1.5	0	A	6	0	276	0.0	100.0	2cm2.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2cm7	297	2.1	0	A	0	0	275	0.0	99.63768115942028	2cm7.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2cm8	298	2.1	0	A	0	0	276	0.0	100.0	2cm8.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2cnf	297	2.2	0	A	0	0	275	0.0	99.63768115942028	2cnf.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2cng	297	1.9	0	A	0	0	275	0.0	99.63768115942028	2cng.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2cnh	297	1.8	0	A	0	0	275	0.0	99.63768115942028	2cnh.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2cni	300	2.0	0	A	0	0	276	0.0	100.0	2cni.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2f6f	297	2.0	0	A	4	0	276	0.0	100.0	2f6f.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2f6t	297	1.7	0	A	0	0	276	0.0	100.0	2f6t.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2f6v	297	1.7	0	A	0	0	276	0.0	100.0	2f6v.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2f6w	297	2.2	0	A	0	0	276	0.0	100.0	2f6w.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2f6y	297	2.15	0	A	0	0	276	0.0	100.0	2f6y.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2f6z	297	1.7	0	A	0	0	276	0.0	100.0	2f6z.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2f70	297	2.12	0	A	0	0	276	0.0	100.0	2f70.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2f71	297	1.55	0	A	0	0	276	0.0	100.0	2f71.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2fjm	281	2.1	0	A	12	0	272	0.0	98.55072463768117	2fjm.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2fjn	285	2.2	0	A	12	0	276	0.0	100.0	2fjn.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2h4g	297	2.5	0	A	0	0	276	0.0	100.0	2h4g.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2h4k	297	2.3	0	A	0	0	276	0.0	100.0	2h4k.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2hb1	297	2.0	0	A	0	0	276	0.0	100.0	2hb1.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2hnp	278	2.85	0	A	0	0	273	0.0	98.91304347826086	2hnp.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2hnq	278	2.85	0	A	0	0	273	0.0	98.91304347826086	2hnq.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2nt7	296	2.1	0	A	0	0	275	0.0	99.63768115942028	2nt7.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2nta	296	2.1	0	A	0	0	275	0.0	99.63768115942028	2nta.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2qbp	297	2.5	0	A	0	0	276	0.0	100.0	2qbp.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2qbq	297	2.1	0	A	0	0	276	0.0	100.0	2qbq.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2qbr	298	2.3	0	A	0	0	276	0.0	100.0	2qbr.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2qbs	297	2.1	0	A	0	0	276	0.0	100.0	2qbs.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2veu	297	2.4	0	A	0	0	275	0.0	99.63768115942028	2veu.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2vev	299	1.8	0	A	0	0	276	0.0	100.0	2vev.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2vew	297	2.0	0	A	0	0	275	0.0	99.63768115942028	2vew.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2vex	298	2.2	0	A	0	0	275	0.0	99.63768115942028	2vex.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2vey	298	2.2	0	A	0	0	275	0.0	99.63768115942028	2vey.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2zmm	297	2.1	0	A	0	0	276	0.0	100.0	2zmm.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	2zn7	297	2.1	0	A	0	0	276	0.0	100.0	2zn7.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3a5j	281	1.7	0	A	6	0	276	0.0	100.0	3a5j.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3a5k	280	1.85	0	A	6	0	274	0.0	99.27536231884058	3a5k.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3cwe	278	1.6	0	A	7	0	271	0.0	98.18840579710145	3cwe.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3d9c	282	2.3	0	A	0	0	276	0.0	100.0	3d9c.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3eax	282	1.9	0	A	0	0	276	0.0	100.0	3eax.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3eb1	283	2.4	0	A	0	0	276	0.0	100.0	3eb1.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3eu0	280	2.7	0	A	6	0	275	0.0	99.63768115942028	3eu0.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3i7z	297	2.3	0	A	0	0	276	0.0	100.0	3i7z.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3i80	298	2.25	0	A	0	0	276	0.0	100.0	3i80.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3qkp	290	2.05	0	A	0	0	275	0.0	99.63768115942028	3qkp.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3qkq	295	2.2	0	A	0	0	275	0.0	99.63768115942028	3qkq.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3sme	282	1.7	0	A	2	0	276	0.0	100.0	3sme.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3zmp	275	2.619	0	A	8	0	270	0.0	97.82608695652173	3zmp.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3zmq	257	3.3	0	A	8	0	255	0.0	92.3913043478261	3zmq.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	3zv2	279	2.8	0	A	0	0	274	0.0	99.27536231884058	3zv2.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	4bjo	280	2.06	0	A	17	0	276	0.0	100.0	4bjo.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	4i8n	298	2.5	0	A	34	0	276	0.0	100.0	4i8n.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	4qah	298	2.403	0	A	0	0	275	0.0	99.63768115942028	4qah.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	4qap	298	1.903	0	A	0	0	275	0.0	99.63768115942028	4qap.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	4qbe	297	2.292	0	A	0	0	275	0.0	99.63768115942028	4qbe.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	4qbw	299	1.912	0	A	0	0	276	0.0	100.0	4qbw.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	4y14	293	1.898	0	A	5	0	272	0.0	98.55072463768117	4y14.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	4zrt	296	1.74	0	A	0	0	275	0.0	99.63768115942028	4zrt.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5k9v	279	1.898	0	A	5	0	276	0.0	100.0	5k9v.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5k9w	297	2.01	0	A	5	0	276	0.0	100.0	5k9w.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5ka0	281	1.991	0	A	5	0	276	0.0	100.0	5ka0.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5ka1	282	1.84	0	A	5	0	276	0.0	100.0	5ka1.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5ka2	278	2.071	0	A	5	0	274	0.0	99.27536231884058	5ka2.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5ka3	293	2.141	0	A	5	0	274	0.0	99.27536231884058	5ka3.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5ka4	279	2.185	0	A	5	0	275	0.0	99.63768115942028	5ka4.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5ka7	296	2.061	0	A	5	0	275	0.0	99.63768115942028	5ka7.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5ka8	283	1.971	0	A	5	0	275	0.0	99.63768115942028	5ka8.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5ka9	293	2.07	0	A	5	0	275	0.0	99.63768115942028	5ka9.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5kaa	280	1.968	0	A	5	0	275	0.0	99.63768115942028	5kaa.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5kab	281	1.968	0	A	5	0	275	0.0	99.63768115942028	5kab.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5kac	278	1.9	0	A	5	0	275	0.0	99.63768115942028	5kac.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5kad	280	1.9	0	A	5	0	275	0.0	99.63768115942028	5kad.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qde	280	1.764	0	A	0	0	274	0.0	99.27536231884058	5qde.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdf	280	1.712	0	A	0	0	274	0.0	99.27536231884058	5qdf.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdg	280	1.79	0	A	0	0	274	0.0	99.27536231884058	5qdg.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdh	280	1.682	0	A	0	0	274	0.0	99.27536231884058	5qdh.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdi	280	1.623	0	A	0	0	274	0.0	99.27536231884058	5qdi.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdj	280	1.761	0	A	0	0	274	0.0	99.27536231884058	5qdj.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdk	280	1.555	0	A	0	0	274	0.0	99.27536231884058	5qdk.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdl	280	1.833	0	A	0	0	274	0.0	99.27536231884058	5qdl.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdm	280	2.647	0	A	0	0	274	0.0	99.27536231884058	5qdm.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdn	280	1.821	0	A	0	0	274	0.0	99.27536231884058	5qdn.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdo	280	1.792	0	A	0	0	274	0.0	99.27536231884058	5qdo.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdp	280	1.744	0	A	0	0	274	0.0	99.27536231884058	5qdp.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdq	280	1.575	0	A	0	0	274	0.0	99.27536231884058	5qdq.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdr	280	1.784	0	A	0	0	274	0.0	99.27536231884058	5qdr.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qds	280	1.751	0	A	0	0	274	0.0	99.27536231884058	5qds.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdt	280	1.821	0	A	0	0	274	0.0	99.27536231884058	5qdt.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdu	280	1.672	0	A	0	0	274	0.0	99.27536231884058	5qdu.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdv	280	1.773	0	A	0	0	274	0.0	99.27536231884058	5qdv.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdw	280	2.212	0	A	0	0	274	0.0	99.27536231884058	5qdw.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdx	280	2.062	0	A	0	0	274	0.0	99.27536231884058	5qdx.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdy	280	1.835	0	A	0	0	274	0.0	99.27536231884058	5qdy.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qdz	280	2.141	0	A	0	0	274	0.0	99.27536231884058	5qdz.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qe0	280	1.98	0	A	0	0	274	0.0	99.27536231884058	5qe0.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qe1	280	1.685	0	A	0	0	274	0.0	99.27536231884058	5qe1.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qe2	280	1.787	0	A	0	0	274	0.0	99.27536231884058	5qe2.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qe3	280	1.742	0	A	0	0	274	0.0	99.27536231884058	5qe3.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qe4	280	1.852	0	A	0	0	274	0.0	99.27536231884058	5qe4.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qe5	280	1.773	0	A	0	0	274	0.0	99.27536231884058	5qe5.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qe6	280	1.774	0	A	0	0	274	0.0	99.27536231884058	5qe6.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qe7	280	1.713	0	A	0	0	274	0.0	99.27536231884058	5qe7.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qe8	280	1.813	0	A	0	0	274	0.0	99.27536231884058	5qe8.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qe9	280	1.692	0	A	0	0	274	0.0	99.27536231884058	5qe9.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qea	280	1.743	0	A	0	0	274	0.0	99.27536231884058	5qea.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qeb	280	1.733	0	A	0	0	274	0.0	99.27536231884058	5qeb.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qec	280	1.673	0	A	0	0	274	0.0	99.27536231884058	5qec.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qed	280	1.755	0	A	0	0	274	0.0	99.27536231884058	5qed.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qee	280	1.932	0	A	0	0	274	0.0	99.27536231884058	5qee.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qef	280	1.605	0	A	0	0	274	0.0	99.27536231884058	5qef.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qeg	280	1.97	0	A	0	0	274	0.0	99.27536231884058	5qeg.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qeh	280	1.941	0	A	0	0	274	0.0	99.27536231884058	5qeh.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qei	280	1.743	0	A	0	0	274	0.0	99.27536231884058	5qei.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qej	280	1.924	0	A	0	0	274	0.0	99.27536231884058	5qej.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qek	280	1.904	0	A	0	0	274	0.0	99.27536231884058	5qek.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qel	280	1.654	0	A	0	0	274	0.0	99.27536231884058	5qel.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qem	280	1.754	0	A	0	0	274	0.0	99.27536231884058	5qem.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qen	280	1.775	0	A	0	0	274	0.0	99.27536231884058	5qen.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qeo	280	1.721	0	A	0	0	274	0.0	99.27536231884058	5qeo.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qep	280	1.774	0	A	0	0	274	0.0	99.27536231884058	5qep.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qeq	280	1.972	0	A	0	0	274	0.0	99.27536231884058	5qeq.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qer	280	1.733	0	A	0	0	274	0.0	99.27536231884058	5qer.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qes	280	1.745	0	A	0	0	274	0.0	99.27536231884058	5qes.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qet	280	1.724	0	A	0	0	274	0.0	99.27536231884058	5qet.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qeu	280	1.735	0	A	0	0	274	0.0	99.27536231884058	5qeu.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qev	280	1.723	0	A	0	0	274	0.0	99.27536231884058	5qev.cif	F-P18031-F1-model_v3.cif
P18031	353-387	2-277	35	276	5qew	280	1.826	0	A	0	0	274	0.0	99.27536231884058	5qew.cif	F-P18031-F1-model_v3.cif
